OBJECTID	LandslideCount2018	LandslideCount2020	Landslide2018	Landslide2020	TARGET_FID	Area_SU	CoordX	CoordY	ExpandedSL2020	ExpandedSL2018	ElevationR	ElevationM	ElevationSTD	SlopeR	SlopeM	SlopeSTD	SoildepthR	SoildepthM	SoilDepthSTD	AspectR	AspectM	AspectSTD	PlanCurvR	PlanCurvM	PlanCurvSTD	ProfCurvR	ProfCurvM	ProfCurvSTD	RelRelfR	RelRelfM	RelRelfSTD	TWIR	TWIM	TWISTD	SoilType	DistRR	DistRM	DistSTD	Rain201317MAX	Rain201317R	Rain201317M	Rain201317STD	Rain201321MAX	Rain201321R	Rain201321M	Rain201321STD	SPIR	SPIM	SPISTD	LULC20172021	LULC20172018	NDVI20172021	NDVI20172018
51	0	0	0	0	50	8624.030273	92.1575012	21.2155991			20.58132839	19.87799789	4.270873136	33.20416261	11.4649759	5.797716506	2.387434006	1.920832067	0.495421269	359.9650682	110.1481375	62.55281169	1.318667293	-0.003512874	0.073416066	1.766078651	0.002245608	0.087911778	3.785076141	14.11567014	0.607075114	13.97989875	3.599925995	1.495947972	3	101.3007965	33.41780301	26.58062058	615.484436	25.32495117	606.7369188	4.943412825	631.5444336	25.32495117	622.7969164	4.943412983	20.5144186	-0.505477377	3.325584671	8	8	7	7
52	0	0	0	0	51	3093.810059	92.1582031	21.2150002			14.28517437	17.52410425	4.285244579	36.15475383	11.75137442	7.177736569	1.657080173	2.193883722	0.497088357	359.8232346	117.4631537	67.87543027	1.140429378	-0.002290246	0.088642071	1.280865371	0.001068187	0.111548119	1.380052567	13.53999513	0.32046766	12.54254927	3.343793265	1.445340962	3	59.96427917	30.1452625	15.34541523	612.3726807	17.42944336	604.0173461	5.073443848	628.4326782	17.42944336	620.0773437	5.073443757	19.32513952	-1.219417864	3.799676348	8	8	4	4
53	0	0	0	0	52	6285.029785	92.1516037	21.2154007			18.90253305	19.87082664	3.317320042	51.76822489	11.50233126	7.41227149	2.192693949	1.921663932	0.384809115	359.3064311	115.9525758	56.63232494	3.572349787	-0.00263061	0.108803274	3.554429412	0.00240356	0.1327924	3.762876511	16.58547738	0.921153928	14.66035867	3.343425015	1.678432532	2	31.17248344	13.46058463	7.128554628	613.3983154	26.04241943	606.9115855	4.143610313	629.458313	26.04241943	622.9715829	4.143610276	21.42994499	-1.48611558	4.165424758	8	8	7	7
54	0	0	0	0	53	4037.780029	92.1577988	21.2152004			19.23233128	19.24664946	4.525474997	36.84137381	12.23715937	7.063450035	2.230950594	1.994068483	0.524955084	359.9908674	212.3957926	143.3932452	1.239233613	-0.002164076	0.073700855	1.642465889	0.001804463	0.093874163	3.543860435	14.17590543	0.888310447	12.25165164	3.450590161	1.467109291	3	98.02980042	38.37951392	24.69665827	614.5150146	24.2991333	605.9814176	5.213282002	630.5750122	24.2991333	622.041415	5.213282047	20.00619173	-0.83864603	3.565965462	8	11	7	7
55	0	0	0	0	54	2807.939941	92.1539993	21.2148991			8.492025375	26.55909026	1.893696213	30.49195049	9.129096719	3.472944701	0.985074759	1.145825374	0.219668755	359.9411039	99.99966742	72.97743898	0.925402969	0.001644443	0.048201478	1.105474234	-0.000321198	0.056640927	8.086511612	14.85389575	1.765100766	13.37787887	3.996652591	1.269480564	3	43.31108665	40.44536587	9.92323921	616.6109009	6.723510742	613.3137402	1.491329894	632.6708984	6.723510742	629.3737378	1.491330138	18.66785765	-0.085243949	2.572140132	10	10	8	8
56	0	0	0	0	55	2171.5	92.1446991	21.2150002			2.040816784	6.622200317	0.412558971	18.83834269	3.035438601	2.767459521	0.236734867	3.458504595	0.04785684	359.9250818	141.0521185	81.74978255	0.984106183	-0.001462101	0.086328454	1.085565478	0.00139707	0.088902156	6.451341152	7.800260501	1.436336618	15.10297012	3.725205829	1.97790693	4	29.31335735	15.64961056	6.216731508	586.3983154	6.826843262	584.1570901	1.336078344	602.458313	6.826843262	600.2170876	1.336078547	18.81704187	-4.663815659	4.497233828	10	9	4	4
57	0	0	0	0	56	1510.25	92.1567993	21.2148991			3.657619476	27.48374898	0.830339609	18.58629675	7.10476041	2.227192259	0.424283981	1.038564964	0.096319392	359.9198864	169.4293147	121.1419748	0.73331517	0.004952297	0.034161168	1.171120167	-0.000559781	0.044170926	3.147841454	11.08785757	0.788265297	10.24872184	3.811643988	1.118802449	3	36.42405701	16.52858218	9.016284453	615.5881958	2.777587891	614.0759604	0.631893929	631.6481934	2.777587891	630.1359579	0.631894042	17.29612637	-0.776484053	2.435402542	10	10	8	8
58	0	0	0	0	57	5604.689941	92.160202	21.2150993			17.43663263	11.83057332	3.6939599	36.57106763	8.608601073	5.158876754	2.022649527	2.8543333	0.428499349	359.9558656	144.1381586	112.0898372	1.249217689	0.000475772	0.060832794	1.454661369	-0.000821805	0.074479863	7.000137329	11.0577854	1.537640836	12.66857237	3.935963782	1.525116115	3	63.70849228	38.69450548	12.19104261	610.6315918	28.93243408	595.3941719	6.442789643	626.6915894	28.93243408	611.4541695	6.442789652	19.78278875	-0.924733238	3.408198142	10	10	4	4
59	0	0	0	0	58	917.1099854	92.1596985	21.2147999			9.512108803	13.88152264	1.960786849	26.96116829	10.5092848	5.20804992	1.103404522	2.616423178	0.227451265	292.957116	147.7548062	32.41997133	1.123017251	0.003064735	0.075918517	1.098009855	0.001492065	0.089100889	1.164433479	11.70297775	0.255706012	8.932554886	3.610696737	1.462406709	3	27.47973824	13.69491514	7.701803869	607.0080566	13.92736816	599.5368811	2.922849767	623.0681152	13.9274292	615.5968788	2.922849997	18.0221715	-0.607347721	3.19027066	10	8	5	4
60	0	0	0	0	59	9075.599609	92.1452026	21.2148991			11.13158417	9.627323424	2.836455051	36.31265643	11.08979604	6.804544304	1.291264057	3.109910294	0.329028798	359.9930634	223.2998191	135.8874238	1.216377258	0.001424955	0.1249083	1.212654471	-0.001752491	0.130231928	6.828246117	8.479484227	1.425179474	15.12230188	3.369569356	1.983014835	4	47.07896423	13.95648467	10.47786526	602.7807007	24.85791016	591.1769635	6.036998094	618.8406982	24.85791016	607.236961	6.036998119	19.34528732	-2.061596225	4.478861256	8	9	7	7
61	0	0	0	0	60	3058.070068	92.1492004	21.2145996			10.69673157	10.87042123	2.802014674	33.21554474	10.70853699	5.704921476	1.240820885	2.965710941	0.325033708	359.9709167	251.6971218	113.9865175	1.045232624	-0.002479252	0.04953764	1.081928432	0.002307374	0.063070119	1.36660862	13.01059478	0.211229769	14.18902935	4.121577914	1.534661275	2	54.96765518	20.031559	13.91994357	602.5794067	23.48504639	593.8309286	5.888158033	618.6394043	23.48504639	609.8909261	5.888157998	19.10599375	0.098593339	2.85641159	10	10	8	7
62	0	0	0	0	61	5730.799805	92.1585007	21.2147007			13.92872143	17.46196065	3.90498903	37.1436661	10.12276149	6.391775324	1.615731478	2.201092377	0.452978715	359.9953679	137.5523153	125.1140134	1.284245074	-0.000412793	0.083181245	1.246609509	0.000630181	0.098769524	2.319124222	12.8314667	0.417246313	14.26858062	3.489676636	1.636984294	3	44.7898674	11.46049754	9.072340331	612.7011108	16.36804199	604.0403931	4.663205588	628.7611084	16.36804199	620.1003906	4.663205466	19.68757868	-1.42857694	3.727949324	8	8	4	4
63	0	0	0	0	62	7352.75	92.1505966	21.2147007			17.96731567	11.86817391	5.053897462	44.08232507	14.89080918	8.200159565	2.084208488	2.84997164	0.586252107	359.5892104	244.9567651	49.49513299	1.379152358	0.003355479	0.087243441	1.535994291	-0.001743395	0.106717291	4.110417366	16.69087001	0.856015452	15.85135591	3.3106011	1.634700082	2	88.08241272	44.25804236	20.8930218	610.4229736	31.63568115	594.5562156	8.946962429	626.4829712	31.63568115	610.616213	8.946962414	20.63504887	-0.563203658	3.641514989	8	8	7	7
64	0	0	0	0	63	2570.76001	92.1511002	21.2145996			17.59033966	16.2325298	4.722410675	37.77845899	14.19028717	7.040027564	2.040479422	2.343706356	0.547799632	351.3738639	169.4418304	33.19966078	1.124075294	0.000586941	0.069597547	1.290078104	0.000237455	0.098146172	1.062828064	17.07817655	0.169334833	12.15223971	3.3461283	1.370949365	2	29.99712372	10.91628463	7.600152815	610.5206299	29.83361816	601.8958249	7.372103833	626.5806274	29.83361816	617.9558223	7.372103631	20.06375551	-0.184089272	3.163146717	8	8	7	7
65	0	0	0	0	64	1706.040039	92.1593018	21.2145004			9.850356102	14.92426166	2.820343503	39.86966677	12.04153075	9.713066267	1.142641306	2.495465453	0.327159836	359.8560216	177.1410833	134.7456325	1.153179049	0.002422283	0.094845245	1.179123372	-0.000932562	0.107317227	0.563202858	11.84694009	0.084814205	13.04632047	3.406419894	1.826082614	3	55.73540211	36.3986735	13.12345626	608.4656372	13.26837158	600.9077386	3.80904585	624.5256348	13.26837158	616.9677361	3.80904606	19.33581591	-1.897297254	4.195241804	10	10	4	4
66	0	0	0	0	65	11815.90039	92.1610031	21.2147999			11.2828145	10.39203138	2.418909819	36.06754806	8.604995821	4.381222468	1.308806419	3.021204162	0.280593546	359.9896029	162.7608264	111.6986771	1.483979583	0.002532865	0.072550741	1.610724032	0.000179241	0.083284869	3.884091854	8.363320735	0.961608531	14.15217575	3.812689478	1.511419372	3	50.11191177	16.21515005	12.17088707	604.1176147	22.64935303	593.0806633	4.986786105	620.1776123	22.64935303	609.1406609	4.986786076	19.29360485	-0.822441896	3.232069876	10	10	7	7
67	0	0	0	0	66	5441.839844	92.1592026	21.2147999			12.12843037	15.93467593	2.981166814	34.96004743	10.82307096	7.430623102	1.406898022	2.3782574	0.34581534	359.9550541	155.9084804	87.58201246	1.36250037	-0.001368529	0.097373251	1.323710322	0.001407688	0.105544592	2.574712753	12.26533043	0.55748715	15.3308544	3.424112463	1.569889512	3	76.75434875	20.25182297	14.95404112	610.9488525	15.08282471	602.2816353	3.844735349	627.0088501	15.08282471	618.3416328	3.844735496	19.52211475	-1.523345616	3.840676732	10	10	4	4
68	0	0	0	0	67	3438.300049	92.1463013	21.2143002			9.289290428	7.085770235	2.327818432	33.58214942	8.984128108	6.445897082	1.077557802	3.40473047	0.270026953	359.9957446	110.7170638	92.29485371	1.404435277	0.000563281	0.142703128	1.388267934	-0.001973151	0.153108074	4.982545853	8.46677062	1.04380311	15.18085676	3.444151605	1.886521439	4	77.23133755	57.21675597	17.1006858	599.0792847	24.63757324	584.5988734	6.392503568	615.1392822	24.63757324	600.6588711	6.392503399	19.23562574	-2.60430175	4.366473714	10	10	4	4
69	0	0	0	0	68	4985.959961	92.1464005	21.2145996			9.807192802	7.090945772	2.016725628	28.52623553	6.839040179	5.013967398	1.137634516	3.404130114	0.233940184	359.7669589	165.5619171	74.62534759	1.1090253	-0.002904501	0.119397739	1.13351047	0.002909713	0.125476231	5.271644115	7.810718913	1.349979146	14.3143959	3.541778745	1.863318825	4	67.68248749	36.48977674	17.14941189	599.8729248	25.43035889	584.8943035	5.421363383	615.9329834	25.43041992	600.9543011	5.421363505	19.09604788	-3.065016026	4.542760723	8	9	4	4
70	0	0	0	0	69	1660.660034	92.1554031	21.2140999			4.251319885	21.76961196	1.125454191	49.67963229	8.163228707	7.687605997	0.493153095	1.70140484	0.130552681	359.85646	170.362367	87.1367194	3.205243826	-0.004043188	0.124967857	3.20981884	-0.000231685	0.229802915	1.291715145	8.009104595	0.314725974	16.13561648	4.291760584	1.944835862	3	25.34016609	8.298861423	5.522429753	611.1749268	4.108215332	609.162676	1.087971954	627.2348633	4.108154297	625.2226739	1.08797177	20.54174852	-1.149933008	4.148398624	10	10	4	4
71	0	0	0	0	70	4014.840088	92.1449966	21.2141991			9.995666504	11.64515213	2.763884227	30.41071836	11.17737593	6.250285361	1.159497261	2.875842155	0.320610576	358.7157052	106.8827555	51.31032155	1.223144114	0.000162294	0.105111609	1.120632499	-0.000256596	0.109254354	1.252821922	9.722956491	0.273044628	13.997143	3.334399114	1.808298566	4	75.57684708	63.97032638	18.04614003	602.484314	20.98797607	595.3627269	5.611726668	618.5443115	20.98797607	611.4227246	5.611726628	20.19058847	-1.697677872	4.271503175	8	9	7	7
72	0	0	0	0	71	4773.529785	92.1512985	21.2143002			17.68359566	16.23348603	4.208909855	41.31301438	15.10240122	8.138786758	2.051297188	2.343595433	0.488233537	359.9551517	231.4297475	101.3480657	1.246423364	-0.003581168	0.089285765	1.180542529	0.003219756	0.099277469	1.431659698	16.69744804	0.388039175	14.12078261	3.260736488	1.510120987	2	38.58080673	14.09216681	10.45907996	610.5856323	29.97869873	602.130557	6.570707656	626.6456299	29.97869873	618.1905547	6.570707817	19.25307465	-0.524339565	3.610884309	8	8	7	7
73	0	0	0	0	72	5638.799805	92.1533966	21.2143993			24.20716333	21.05975694	5.283378048	48.62204561	11.81280218	6.711989849	2.808031082	1.783748021	0.612871837	359.9095514	240.3338917	61.27966177	3.37806201	-0.000893731	0.112972855	3.876404762	0.001253881	0.14959174	6.447113037	17.31464219	1.435859609	14.53593844	3.617477397	1.428954681	2	78.53108978	34.91986389	22.45065846	616.6156006	31.87371826	607.6744101	6.231611154	632.6755981	31.87371826	623.7344076	6.231610973	19.72150755	-0.460821748	3.322592852	8	8	7	4
74	0	0	0	0	73	4695.560059	92.145401	21.2143993			10.57543182	11.5281253	2.498747807	31.07852893	9.531141363	4.439471509	1.226750135	2.889417266	0.289854749	359.6672168	214.5160268	55.21510406	1.163439274	0.00075005	0.083700788	1.167111278	-0.000493713	0.091198674	2.915202141	9.975125061	0.628565895	14.93604849	3.502411395	1.794536725	4	78.79367638	69.30026894	20.56362366	602.7717896	22.62243652	595.286459	4.988793228	618.8317871	22.62243652	611.3464566	4.988793268	20.395648	-1.695688286	4.288033196	9	9	7	7
75	0	0	0	0	74	4321.75	92.1457977	21.2140007			9.417277336	7.388940846	2.426900779	37.79781635	12.10083486	8.053126052	1.092404127	3.369562681	0.281520505	359.9073648	164.6032708	70.65346453	1.318597019	0.001094883	0.131293462	1.34343946	-0.000927677	0.141808637	3.430942059	9.238208995	0.515192493	13.39795262	3.25228704	1.618117946	4	54.11125946	86.26445859	12.08457294	599.5739746	24.18188477	585.4931708	6.321939756	615.6339722	24.18188477	601.5531684	6.321939635	19.39913464	-1.856049723	4.268832288	10	10	7	7
76	0	0	0	0	75	9968.099609	92.1529999	21.2147007			27.4155407	23.30378092	5.833934795	52.24076866	11.97297566	6.828094287	3.180202723	1.523441247	0.676736418	359.7860714	166.4474079	53.88048727	3.301099658	-0.000424758	0.115249499	3.560890913	0.000296418	0.138579607	3.353252411	18.31745515	0.589294716	13.28604507	3.650400068	1.459218681	2	62.32334137	26.75235579	15.68594213	618.6080322	34.24945068	609.8312734	6.092431856	634.6680298	34.24945068	625.8912709	6.092432104	19.66886711	-0.433789936	3.451490487	8	8	7	7
77	0	0	0	0	76	5095.649902	92.1517029	21.2143002			15.93351936	13.02593722	4.642187025	44.17428947	16.44604933	8.619914457	1.848288059	2.715671093	0.538493696	358.6547587	108.5802622	29.57029587	1.27464354	0.003344191	0.078695363	1.37216264	-0.003271752	0.09443681	1.898197174	17.33580736	0.359548373	14.00786793	3.359152915	1.614273721	2	45.3878212	17.39566566	12.42941844	609.1262207	27.82281494	596.9139825	8.160871315	625.1862183	27.82281494	612.9739801	8.160871329	20.75830269	-0.050027379	3.299349034	8	8	7	7
78	0	0	0	0	77	8846.759766	92.153801	21.2140007			18.32736778	19.11147398	3.914253301	37.0375771	10.96808472	6.691125104	2.125974655	2.00974884	0.454053375	359.8721787	172.6305697	54.741563	1.371715128	-0.001830604	0.101887357	1.432115018	0.001554681	0.11286443	8.432476997	13.98725465	2.132881594	13.07498017	3.403158224	1.621362813	2	74.44818878	35.82804855	20.00193986	612.0345459	27.90881348	605.886634	5.265466482	628.0946045	27.90887451	621.9466315	5.265466273	20.0983429	-1.433487335	4.075737438	8	8	7	7
79	0	0	0	0	78	792.4420166	92.1455994	21.2136993			2.70209074	5.638768002	0.68489151	32.08456852	10.47665606	7.814716779	0.313442469	3.57258274	0.079447416	359.8838558	165.3394438	138.2857708	1.190561771	-0.00132596	0.162678669	1.187467098	-0.010021523	0.18971849	1.685565948	8.272644485	0.406698347	12.90328142	3.43793708	2.09211144	4	30.01907349	62.73320178	7.758877901	585.5618286	10.12005615	580.6654791	2.583315816	601.6218262	10.12005615	596.7254765	2.583315757	16.38609815	-2.588980751	4.378033389	8	9	7	7
80	0	0	0	0	79	8376.55957	92.1521988	21.2143993			19.04729843	15.95125858	5.335337798	44.06720228	15.24525993	8.877452643	2.209486485	2.37633382	0.618899178	359.2770777	258.8359602	43.48209287	1.454714537	0.000489058	0.096929653	1.254230082	-0.000527498	0.109739365	2.789451599	18.29827801	0.751931357	15.47670078	3.311765719	1.626013084	2	52.42577362	20.32307057	14.14204244	611.9416504	30.63848877	601.2184654	8.239049657	628.0016479	30.63848877	617.2784631	8.23904974	20.8968544	-0.520277492	3.602900335	8	8	7	7
81	0	0	0	0	80	606.5999756	92.1527023	21.2136993			11.72122192	10.00672101	3.100896016	23.94483262	13.79235123	6.652603855	1.359661818	3.065900172	0.359703949	331.7673473	143.665753	22.83709423	1.043615788	0.010944651	0.078208267	1.023181796	-0.008753931	0.096866473	0.795566559	17.27154924	0.165085676	11.06584996	3.508735234	1.882646663	2	41.75893211	46.55933089	9.832018785	605.3731079	21.79364014	591.9176739	6.243427731	621.4331055	21.79364014	607.9776715	6.243428269	17.26404357	-0.352158184	3.004813564	8	8	4	4
82	0	1	0	1	81	13167.59961	92.1580963	21.2143002	55.2685013		18.04161739	19.75270083	3.79809461	32.2204076	9.184897795	5.612710966	2.092827559	1.935366525	0.440578962	359.6730932	188.6968032	50.24818275	1.294542909	-0.001019965	0.076414571	1.367789805	0.001027677	0.08785793	2.927869797	12.28523007	0.485713845	15.75811929	3.900157613	1.61510751	3	85.89868927	23.96712091	18.7384152	615.590271	19.83068848	606.7570527	4.076146127	631.6502686	19.83068848	622.8170502	4.076146127	19.8305645	-0.889970631	3.574720269	10	10	4	4
83	0	0	0	0	82	2872.379883	92.1660995	21.2138004			9.550399303	13.00871216	2.1275318	52.36496991	10.76864764	5.845383242	1.10784626	2.717669189	0.246793683	359.9873681	100.7116382	122.2632931	5.165768504	-0.00091099	0.152152382	4.529354572	0.004290172	0.266011611	2.132361412	9.199758636	0.481843068	12.12859255	3.212921223	1.402186558	2	60.8513751	42.96756789	12.32601071	604.390686	16.83251953	598.0865816	3.539351439	620.4506836	16.83251953	614.1465792	3.539351552	19.43694878	-1.272444165	3.521000456	11	10	4	4
84	0	0	0	0	83	3408.149902	92.152298	21.2136993			15.42466545	12.16260063	4.115343214	30.61184265	14.60301762	5.529145376	1.789261103	2.815818134	0.477379814	358.8544442	178.2649663	40.6722452	1.271265566	0.004686451	0.082677096	1.377804875	0.000208247	0.101048457	1.665710449	16.96921365	0.346265544	13.73140533	3.040615624	1.35703692	2	54.05470657	16.65475896	10.82770992	608.7998657	26.87194824	595.7745149	7.080445359	624.8598633	26.87194824	611.8345125	7.080445324	19.97868919	-0.570837326	3.365054965	8	8	7	7
85	0	0	0	0	84	2018.160034	92.1663971	21.2136002			7.811239243	12.12969779	2.061584162	37.9749805	8.262478014	4.345691964	0.906103611	2.819634853	0.239143755	359.6938363	84.86510169	56.75791481	3.638312459	2.73024E-05	0.117919101	4.627076149	0.004258271	0.212537593	1.086790085	9.702925292	0.230939656	14.44560441	3.689367954	1.666984351	2	39.78495407	14.82449188	10.38332474	603.883728	13.01708984	596.6145412	3.492448337	619.9437256	13.01708984	612.6745387	3.49244862	20.14324331	-1.388978563	3.669537644	10	10	4	4
86	0	0	0	0	85	21708.40039	92.1435013	21.2140007			14.56627274	13.82208024	4.170001083	36.98027848	11.41268414	6.853035667	1.689687729	2.623318499	0.483720119	359.9974976	170.7945705	95.02094016	1.524525344	0.001919635	0.083634918	1.512720644	0.001436286	0.088653633	5.49654007	12.5687071	0.737285186	15.61161879	3.528290637	1.774867529	4	86.91149139	27.46097207	19.296346	608.123291	25.56567383	598.6078704	6.781329886	624.1832886	25.56567383	614.667868	6.781329953	20.68108416	-1.099136378	3.841668622	8	8	7	7
87	0	0	0	0	86	1193.189941	92.1529007	21.2133999			16.93885231	15.99395313	5.506285012	46.85052931	18.72329748	9.967189134	1.964906931	2.371381251	0.638729057	359.8498849	304.3305006	65.273199	1.084191024	-0.002030774	0.089788425	1.023569345	0.000444128	0.105700797	1.492961884	17.48881214	0.33365351	13.09325951	3.393896035	1.698322101	2	51.44018555	37.76973007	11.79697357	610.6784058	27.10192871	601.1433521	8.645943656	626.7384033	27.10192871	617.2033496	8.645943798	19.59260082	0.158319486	3.358203466	8	8	7	7
