Landslide,SlopeR,SlopeM,SlopeSTD,SoildepthR,SoildepthM,SoilDepthSTD,AspectM,AspectSTD,PlanCurvR,PlanCurvM,ProfCurvR,ProfCurvM,RelRelfR,RelRelfM,TWIR,TWIM,TWISTD,SoilType,DistRR,DistRM,Rain201321MAX,Rain201321R,SPIR,SPIM,SPISTD,LULC20172021,NDVI20172021
NO,37.79781635,12.10083486,8.053126052,1.092404127,3.369562681,0.281520505,164.6032708,70.65346453,1.318597019,0.001094883,1.34343946,-0.000927677,3.430942059,9.238208995,13.39795262,3.25228704,1.618117946,4,54.11125946,86.26445859,615.6339722,24.18188477,19.39913464,-1.856049723,4.268832288,10,7
NO,52.24076866,11.97297566,6.828094287,3.180202723,1.523441247,0.676736418,166.4474079,53.88048727,3.301099658,-0.000424758,3.560890913,0.000296418,3.353252411,18.31745515,13.28604507,3.650400068,1.459218681,2,62.32334137,26.75235579,634.6680298,34.24945068,19.66886711,-0.433789936,3.451490487,8,7
NO,44.17428947,16.44604933,8.619914457,1.848288059,2.715671093,0.538493696,108.5802622,29.57029587,1.27464354,0.003344191,1.37216264,-0.003271752,1.898197174,17.33580736,14.00786793,3.359152915,1.614273721,2,45.3878212,17.39566566,625.1862183,27.82281494,20.75830269,-0.050027379,3.299349034,8,7
NO,37.0375771,10.96808472,6.691125104,2.125974655,2.00974884,0.454053375,172.6305697,54.741563,1.371715128,-0.001830604,1.432115018,0.001554681,8.432476997,13.98725465,13.07498017,3.403158224,1.621362813,2,74.44818878,35.82804855,628.0946045,27.90887451,20.0983429,-1.433487335,4.075737438,8,7
NO,32.08456852,10.47665606,7.814716779,0.313442469,3.57258274,0.079447416,165.3394438,138.2857708,1.190561771,-0.00132596,1.187467098,-0.010021523,1.685565948,8.272644485,12.90328142,3.43793708,2.09211144,4,30.01907349,62.73320178,601.6218262,10.12005615,16.38609815,-2.588980751,4.378033389,8,7
NO,44.06720228,15.24525993,8.877452643,2.209486485,2.37633382,0.618899178,258.8359602,43.48209287,1.454714537,0.000489058,1.254230082,-0.000527498,2.789451599,18.29827801,15.47670078,3.311765719,1.626013084,2,52.42577362,20.32307057,628.0016479,30.63848877,20.8968544,-0.520277492,3.602900335,8,7
NO,23.94483262,13.79235123,6.652603855,1.359661818,3.065900172,0.359703949,143.665753,22.83709423,1.043615788,0.010944651,1.023181796,-0.008753931,0.795566559,17.27154924,11.06584996,3.508735234,1.882646663,2,41.75893211,46.55933089,621.4331055,21.79364014,17.26404357,-0.352158184,3.004813564,8,4
YES,32.2204076,9.184897795,5.612710966,2.092827559,1.935366525,0.440578962,188.6968032,50.24818275,1.294542909,-0.001019965,1.367789805,0.001027677,2.927869797,12.28523007,15.75811929,3.900157613,1.61510751,3,85.89868927,23.96712091,631.6502686,19.83068848,19.8305645,-0.889970631,3.574720269,10,4
NO,52.36496991,10.76864764,5.845383242,1.10784626,2.717669189,0.246793683,100.7116382,122.2632931,5.165768504,-0.00091099,4.529354572,0.004290172,2.132361412,9.199758636,12.12859255,3.212921223,1.402186558,2,60.8513751,42.96756789,620.4506836,16.83251953,19.43694878,-1.272444165,3.521000456,11,4
NO,30.61184265,14.60301762,5.529145376,1.789261103,2.815818134,0.477379814,178.2649663,40.6722452,1.271265566,0.004686451,1.377804875,0.000208247,1.665710449,16.96921365,13.73140533,3.040615624,1.35703692,2,54.05470657,16.65475896,624.8598633,26.87194824,19.97868919,-0.570837326,3.365054965,8,7
NO,37.9749805,8.262478014,4.345691964,0.906103611,2.819634853,0.239143755,84.86510169,56.75791481,3.638312459,2.73024E-05,4.627076149,0.004258271,1.086790085,9.702925292,14.44560441,3.689367954,1.666984351,2,39.78495407,14.82449188,619.9437256,13.01708984,20.14324331,-1.388978563,3.669537644,10,4
NO,36.98027848,11.41268414,6.853035667,1.689687729,2.623318499,0.483720119,170.7945705,95.02094016,1.524525344,0.001919635,1.512720644,0.001436286,5.49654007,12.5687071,15.61161879,3.528290637,1.774867529,4,86.91149139,27.46097207,624.1832886,25.56567383,20.68108416,-1.099136378,3.841668622,8,7
NO,46.85052931,18.72329748,9.967189134,1.964906931,2.371381251,0.638729057,304.3305006,65.273199,1.084191024,-0.002030774,1.023569345,0.000444128,1.492961884,17.48881214,13.09325951,3.393896035,1.698322101,2,51.44018555,37.76973007,626.7384033,27.10192871,19.59260082,0.158319486,3.358203466,8,7
NO,37.72984199,10.19594589,5.184018409,1.567423344,2.571148239,0.377637604,133.5714641,82.84813385,1.391154408,0.002118134,1.864303648,0.000727244,3.302670479,11.45723121,14.47034642,3.842572244,1.441702139,3,112.7801285,59.61108019,624.5906982,21.48474121,20.12798357,-0.340826274,2.934639713,10,8
NO,41.91395698,16.12647616,7.58485758,2.014223337,2.549182502,0.488238273,168.4512618,84.72663604,1.541924894,0.004608529,1.41111362,-0.00238138,7.857718468,13.70248943,14.7209335,3.23205735,1.653899156,4,98.1466217,30.23046612,627.682373,26.0255127,19.60748243,-0.285678699,3.499223109,10,7
NO,32.03746775,8.962368016,4.770923559,1.789751291,1.920096802,0.421855559,88.15988843,95.80905823,1.069000065,-0.002354385,1.246596873,0.001074838,2.737101555,11.83929838,13.14091583,4.070633269,1.512286502,3,77.07566833,26.30001382,629.9112549,17.61022949,20.07617235,-0.533472442,3.36747575,10,8
NO,52.81049708,11.7886713,7.473514038,2.202612162,1.881848957,0.40442266,223.1593678,128.6623982,3.204688907,-0.002375535,3.321217775,0.000601183,10.54555416,13.05138957,17.69613373,3.367982507,1.693356035,2,67.19775391,18.59283626,628.6436768,28.45880127,20.15805101,-1.269791161,3.957683357,8,7
NO,24.83003015,8.170497554,5.405927649,0.233650923,3.322925268,0.052579299,149.1724979,58.4686465,1.1363011,0.010868762,1.150922209,-0.001809836,0.542871475,9.028692937,11.76188279,3.072698135,1.655261645,4,30.19180202,23.26147704,606.3366089,5.426757813,16.62431145,-2.83992571,3.809991459,8,7
NO,44.73546577,9.639313685,5.541444427,1.207882166,2.56983888,0.301077423,159.6785037,139.0178381,4.090612173,-8.97324E-05,4.459784985,-0.002575296,1.674715042,9.520265687,15.58788759,3.389112029,1.676603792,2,36.47028732,17.32628917,622.9720459,15.99627686,20.04308748,-1.577185067,3.730309013,8,4
NO,47.3692777,10.43389241,5.862852834,1.316343546,2.833327714,0.304368101,246.5328317,103.6179318,3.124444246,0.004028511,4.637532234,-0.000284197,2.074813843,11.58165189,13.22803295,3.785842371,1.438980386,3,92.78905487,32.81453441,621.9906616,19.70983887,18.55901718,-0.494060314,3.221244218,8,4
NO,37.00033997,7.879548259,6.468921923,0.253515959,1.600853439,0.054651708,192.779503,112.8388368,1.042590916,-0.010563877,1.320883155,0.011857294,2.482488632,13.95769247,11.00003722,3.173014247,1.412820943,3,16.55610847,4.492951213,626.972168,2.038024902,16.70849466,-2.972746228,4.067282424,10,4
NO,31.09750777,11.88637529,4.71970193,1.750130892,2.157349033,0.483993691,76.21100329,54.7379074,1.129324377,0.002226977,1.072138906,7.40584E-05,1.763057709,12.46832436,13.79724457,4.03535431,1.400015169,3,116.6812515,67.49542993,629.1884155,17.94683838,19.82296133,0.426149805,2.679199585,10,8
YES,36.80374693,12.25746632,7.380868857,1.521636724,2.824845344,0.443336376,113.3767966,53.79843664,1.130494148,0.001935483,1.286591589,-0.002162852,2.132739067,12.89049679,14.10164052,3.523886914,1.546281798,4,82.80750698,39.73632422,621.7205811,26.20422363,19.44881821,-0.634733763,3.251707398,10,7
NO,32.76731616,12.77243323,6.181896148,1.833400726,3.328430905,0.504593986,92.70782376,60.36989191,1.577943563,-0.001025926,1.635651112,0.001847557,7.059994698,12.05063993,13.32331184,3.237419557,1.418124924,2,26.54400063,12.42207656,621.4489136,42.86248779,18.5294919,-0.880762287,3.510886819,10,8
NO,51.52190509,17.81890708,10.16607725,1.990663052,2.606062349,0.619078012,279.96754,98.32160708,1.383978844,0.003913081,1.923107862,-0.003092698,3.258008957,15.9892549,15.53275728,3.164731024,1.664532212,2,52.03216171,21.19294525,626.1196899,29.65216064,20.15840721,-0.339690251,3.518411617,10,7
NO,34.06245713,11.17757361,5.46093678,1.436685801,2.774609936,0.317529781,97.96089119,77.37218237,3.697634101,0.002531942,4.773560047,9.57512E-05,2.504559517,9.577135153,11.83700469,3.353023727,1.449256163,2,45.03249359,13.71052546,622.8720703,21.28961182,18.41961288,-0.850705596,3.234344542,10,4
NO,43.31896776,13.61162591,7.231354405,1.637121677,3.428132146,0.353357795,199.6457208,90.78056512,1.813623965,0.001259908,2.158525527,-0.002247938,7.400135994,11.37311316,14.80125272,3.271592189,1.569146409,2,41.97242737,10.88157922,619.5540161,39.88543701,19.69986677,-0.775862597,3.508536026,10,4
NO,44.28925378,12.86705324,6.898130648,2.376366138,2.94879601,0.532070873,195.2236028,101.0606194,1.780911684,0.002044241,1.684511423,-5.78205E-05,8.774013519,13.67774116,16.29482323,3.388723252,1.542553092,2,112.5408173,31.8549994,626.4039307,46.49731445,21.63314438,-0.616116762,3.41932221,10,7
NO,33.97871792,12.10882127,7.520133364,0.993030787,3.142877801,0.258399327,209.0410104,119.8531394,1.213831127,0.005993842,1.453245938,-0.004221223,2.794449806,8.898560871,14.49337384,3.449739408,1.71349519,4,62.3539772,20.58041321,616.3967896,19.21392822,18.36749697,-0.974784261,3.407606381,8,7
NO,36.10227697,11.49851626,6.502722797,1.650966167,2.723341495,0.456296056,274.1892438,98.12569497,1.657960355,-0.001682099,1.917179048,0.001693398,3.834243774,13.70096695,14.47140533,3.526026405,1.551199039,4,81.639534,36.54647564,622.9481201,27.46044922,19.47597933,-0.743236767,3.442646131,10,8
NO,32.5264954,13.81699665,3.860403172,1.235945702,2.669491693,0.333147414,153.7159718,163.5083677,1.043867767,0.00491093,1.056022227,-0.000415175,0.683572769,12.01989956,9.530234337,3.834869728,1.171347378,3,39.97865081,21.7365221,622.9584351,16.57739258,17.73275518,0.718341637,2.339097783,10,8
YES,43.61721212,16.03963683,8.483318904,1.957157612,2.298132293,0.567666986,200.3112952,42.73226488,1.252792001,-0.004485249,1.233742535,0.000664798,5.11430645,13.96675663,14.86703438,3.34328755,1.489021301,3,60.24277115,20.69472531,627.2402344,25.63464355,20.23108864,-0.158623265,3.435334201,8,4
NO,33.7573726,14.46322088,6.331898964,2.091622114,2.396842496,0.614662314,85.75214479,52.62983762,1.50892663,-0.000753371,1.507839739,0.000108595,4.184333801,15.28465899,13.1303156,3.434446914,1.409754405,3,58.29429245,20.37536555,628.2193604,26.6640625,20.02581167,-0.042463919,3.020149879,8,4
NO,37.87016935,10.54689395,5.093492074,1.888175488,2.860592453,0.48353118,174.8170723,137.6633024,1.33374238,0.001069989,1.648611069,0.002145811,4.958845139,12.27230242,13.61654004,3.453323058,1.477023907,4,114.0450287,45.97508222,623.8197632,33.84448242,20.689147,-1.014796871,3.506182018,10,8
NO,48.41034312,10.49440079,6.194792547,1.996086359,2.730384464,0.415211898,189.9137083,109.7557303,3.168896675,0.000864962,3.418130398,0.000679548,8.641347408,10.09673976,15.34414715,3.643558105,1.531811231,3,98.03553009,31.50840724,626.9903564,27.31054688,20.31767607,-0.801208893,3.369352263,10,4
NO,40.4967901,14.26115924,7.604932659,2.346709967,2.235098866,0.618506079,207.3180488,62.44347196,1.463470459,-0.001132214,1.528410017,0.000122142,4.231026649,15.81382722,15.54212236,3.16523175,1.59586714,2,63.81420517,21.37690187,628.6070557,32.9776001,21.29170132,-0.803943481,3.688775167,8,4
NO,32.84705881,8.637072697,5.782084014,1.334867477,2.682104433,0.274065809,93.47823592,93.42640218,1.074703693,0.000768034,1.274035275,0.001962289,2.728681564,10.51137045,12.76431987,3.938048904,1.528875524,2,51.21175003,55.00856257,621.8884277,20.34094238,17.50688219,-0.698081387,2.813104403,10,4
NO,33.27307412,11.59206874,7.951305841,1.493653774,2.519193005,0.321908037,161.8582255,70.00613144,1.715648293,-0.001125533,2.82630837,0.004006024,1.151357651,12.99089322,12.10871437,3.315538428,1.547483421,4,34.33802032,9.910358532,623.6959839,21.27667236,19.66956902,-1.481557112,4.00420727,8,7
NO,37.49359554,11.97897159,7.397516426,1.542115688,2.501810597,0.394405213,181.4326206,151.3106013,1.300543725,0.000610736,1.747188687,-0.004583377,0.545073509,13.00098993,16.20139453,3.517404095,1.709882476,4,23.1144886,7.94726005,624.1610718,21.64202881,19.93485451,-0.879131266,3.5894225,8,7
NO,35.25690457,12.14330971,6.38138951,1.69669652,2.316497172,0.422550882,113.2245232,65.0968959,3.558253527,-0.002273375,4.713886976,0.002597085,2.141122818,10.37849442,14.11079973,3.172158052,1.29721111,2,52.092103,39.44091365,626.4558105,21.13146973,19.348351,-1.026016849,3.49798991,10,4
NO,40.13490943,11.36680412,5.633163371,1.750819921,2.496251211,0.476224335,120.9091972,139.4599416,3.911765933,-0.001437966,4.912360191,0.001412039,2.943047523,10.62694099,13.82397616,3.600086756,1.509448377,2,76.26553249,60.73241123,626.7002563,21.87176514,19.22958708,-0.686610746,3.579696409,10,4
NO,35.54312438,8.365469224,4.513143237,1.316033125,2.019336308,0.342598711,273.5612693,77.62092121,0.935681731,-0.002100581,1.302361548,0.001596965,1.694462776,12.659173,14.32000809,4.17824374,1.323432528,3,67.83244705,90.01394096,626.5620117,14.12384033,19.43308592,-0.396365332,3.016758503,10,8
NO,27.50587592,10.03380653,5.588281139,0.720900059,3.093817858,0.184924303,118.5358474,122.3313212,0.90646258,0.008273014,0.826937497,-0.006687908,5.667823792,13.53026218,13.08245001,3.587158783,1.567712667,4,47.12573862,25.64205764,615.3688965,12.82421875,16.7732749,-1.021908855,3.228220295,8,7
NO,31.14397657,8.629924805,4.830942602,1.264296055,2.384293492,0.222571375,252.6516937,86.84896104,1.449187398,-0.001525792,1.93026793,0.001140674,3.293766022,11.12589535,13.97904177,3.870733987,1.468270288,3,68.53358459,20.33362635,624.1496582,15.7489624,19.67591667,-0.790789211,3.133860264,10,8
YES,36.70227744,11.1681215,6.793298324,2.06281352,2.89859137,0.609888922,119.4106278,82.54700909,1.719403207,0.002091563,1.67253536,-0.002610915,4.073872566,13.28765006,15.4809888,3.260346325,1.701171429,4,38.11502457,10.59584511,623.9856567,42.45941162,19.85850382,-1.528870619,3.748893957,8,4
NO,35.3670467,9.715415995,5.13615432,1.565323591,1.939534467,0.38685634,102.0440324,98.87847039,1.30192852,-0.001979614,1.816470504,0.001944965,2.388737679,12.68885071,14.13622332,4.031868452,1.376964187,3,88.38936234,86.87386445,628.4248047,15.98602295,19.49966478,-0.265536038,3.094229479,10,8
NO,41.26463332,16.81553383,9.022181527,1.904923916,2.700984392,0.532885306,203.7889643,123.3425138,1.144481122,0.007092525,1.695292115,-0.005563096,3.305057526,13.45988233,14.35630178,3.295688317,1.698682426,4,74.90550232,47.92516878,627.3129272,24.17840576,18.31732512,-0.462332379,3.626868352,10,4
NO,71.2372977,11.50874612,9.183031001,1.236907959,2.871379264,0.289578956,164.5682781,90.24411891,10.59475946,0.004601987,7.56538415,-0.00556287,4.531225681,8.512298006,15.31314671,2.099516241,1.460775916,4,66.80709839,26.31144467,622.2768555,17.44824219,17.5797739,-4.882557896,4.490443458,8,7
NO,64.67747169,10.84775174,6.856190127,0.778046608,2.966279211,0.196685345,161.9582769,84.26868315,6.335724831,0.00392479,6.394732237,-0.003968645,4.923822403,7.501003672,15.05502915,3.052918918,1.780735785,4,55.2306633,14.32809306,616.7805786,12.98571777,17.86303282,-2.180108387,4.165663629,8,7
NO,37.79441783,12.96713199,6.404572818,2.227345705,2.413473475,0.611194166,194.9828372,147.0550642,1.485894024,-0.001485491,1.634830058,0.001550755,4.138911247,14.52607157,15.00592566,3.383119696,1.569702439,2,58.21136856,19.30452112,627.7444458,32.1105957,20.39990759,-0.623342808,3.442149406,10,7
NO,40.29102142,12.26544222,7.35479726,1.653338909,2.98439574,0.432320276,228.6276795,137.7976501,1.344303906,0.002496247,1.448932052,0.000583206,6.410678864,12.38476562,12.87710646,3.381042607,1.577406175,2,43.52806854,13.42648958,621.928833,30.58435059,19.87295628,-0.967346616,3.625702899,10,7
YES,44.39517107,9.845223218,6.783146739,1.934547663,3.080063609,0.556080928,191.1942254,86.00549645,1.776141047,-0.000408692,2.033483982,0.000462918,7.022436142,12.90482256,14.16829687,3.468248064,1.657230541,2,62.95462418,26.36173348,622.8195801,41.30383301,20.33586931,-1.738750233,3.949010578,8,4
NO,38.40775529,13.54384556,6.710672268,1.694958687,2.16811179,0.37038054,238.3299371,101.051697,1.26983434,0.003213066,1.39942199,0.002362435,2.426885605,12.28762526,12.33413672,3.356730943,1.504409324,3,50.81493759,69.09147245,628.5270996,17.93157959,18.62234449,-0.429281439,3.353176457,10,4
NO,35.67893799,7.569680522,4.884949154,1.765192509,2.103903213,0.504300274,123.0084555,63.96013782,3.40769279,-0.001943234,4.592900991,0.002168081,5.506822109,10.29729953,12.40353775,3.761577096,1.579538068,2,80.60094881,43.01995255,627.1486816,21.37359619,18.11073685,-1.562150679,3.596772702,0,4
NO,28.98166543,9.402211819,4.612654244,1.631982803,2.224974563,0.34701163,105.4803939,88.92491648,1.246444821,-0.001472546,1.220062077,0.000530017,2.750790596,11.42807095,12.42605076,3.769233632,1.457879551,3,53.08800125,14.87664739,626.4376831,19.81402588,19.48262167,-0.633326483,3.110337737,10,5
NO,68.6890851,15.58700826,11.07225084,1.309988022,2.538876451,0.290432669,145.9234592,109.420987,14.43120956,0.010846931,14.41497517,-0.010776929,3.758048058,8.551534182,11.02547932,1.888233021,1.441210345,4,110.2750626,57.41100306,622.8502197,18.29638672,17.96382904,-3.982646832,4.348564685,8,7
NO,36.46305607,12.73252034,7.217317216,2.145819187,2.124162657,0.622894302,186.800859,150.8625543,1.122357726,-0.000736474,1.357732356,0.000883814,5.993051529,15.10739188,14.98571742,3.540216944,1.568185553,3,60.91591644,27.60552346,628.7316895,26.72802734,20.98946714,-0.592486002,3.534425974,11,7
NO,37.64333122,9.83694982,5.853635787,1.978025913,2.395059051,0.49122483,115.5439228,115.1081311,3.79043138,-0.003213049,4.426565886,0.003111463,4.147363663,10.70412057,14.72164518,3.525004897,1.401142066,2,98.33872223,26.16231666,627.1568604,26.38482666,19.4530077,-1.150789512,3.48364378,10,4
NO,39.12334256,9.140371974,4.124343315,1.746047258,2.206372069,0.448558834,102.1543498,74.42124867,3.738455296,-0.00187712,4.529099464,0.001711846,6.504295349,12.41975375,14.46474284,4.149806484,1.400343889,2,81.57905436,59.67721389,627.0151978,21.20593262,19.7644062,-0.234149551,3.24993592,10,4
NO,46.21621818,9.56571139,5.707008454,1.976961613,2.495053737,0.422700412,249.0767109,70.77646935,3.031333447,-0.002607302,3.816555738,0.00249447,3.596185207,10.21457652,15.40729254,3.420911188,1.404727344,2,97.99312592,26.5674275,627.1502075,26.37304688,19.96264744,-1.383236018,3.547415629,10,4
NO,39.79107782,10.19314129,6.347057608,1.576115131,2.15149814,0.341148933,255.3659866,84.5417661,1.122828007,-0.002748429,1.429276347,0.000707382,1.834020615,11.47046537,15.39124405,3.479015901,1.451029444,3,52.27126312,16.04495692,626.0692139,19.25689697,19.1647501,-1.128212901,3.504196361,10,4
NO,36.57289615,9.671249594,5.645235103,1.670482874,2.114225425,0.410584749,129.021893,94.82333225,1.210482776,-0.002653339,1.420185983,0.002351031,2.910924911,10.78429265,13.59168386,3.687577814,1.411819679,3,99.84312439,33.31809301,627.4399414,19.03411865,20.12026691,-0.869340136,3.324979343,10,4
NO,43.68190979,13.4646366,8.074801988,2.186622381,2.941329823,0.459679329,207.5625263,118.2340046,1.652108371,0.003595409,1.444418967,-0.003459366,7.218292236,13.04542987,15.48808014,3.310822897,1.847534108,4,68.71516609,55.34161104,627.9381104,30.13519287,20.80759478,-1.213509508,3.976740338,8,7
NO,43.92851208,8.324412618,5.160740509,1.257864475,1.960145401,0.271869395,220.7034375,67.12967373,3.154060006,-0.001486214,3.524611354,0.002700168,1.799004555,11.81784869,14.75438422,3.717123658,1.457828566,3,73.74222183,71.7177047,627.9279785,12.11962891,18.81319284,-1.223381295,3.373075024,10,8
YES,49.57488942,11.95643526,7.243147394,2.099622965,2.062480406,0.540227926,203.681495,76.2352533,5.523193836,-0.002223702,4.445854664,0.001635833,5.370742798,14.07160885,15.50206703,3.566515852,1.475485079,3,64.19857025,18.75747231,628.3551636,26.52233887,20.76005554,-0.608416153,3.432459882,10,7
NO,40.3927826,12.38817784,7.718657023,2.325841665,2.998858777,0.510752119,130.5776482,68.75497765,1.392904282,0.002329443,1.411712766,-0.003203368,10.93125963,11.78730958,16.82248318,3.417885122,1.715140474,4,92.66184998,36.02656674,628.0043335,34.63824463,21.53092527,-1.032691143,3.787598742,8,7
YES,43.01203445,14.22931687,8.593837794,2.373930931,2.605329948,0.685086786,143.1228809,60.64439851,1.629099309,-0.00049967,1.678963125,-0.000227485,5.269782066,16.14296694,15.32442561,3.381152213,1.612634264,3,78.68971252,32.15089073,628.1932983,35.6819458,21.02711391,-0.691136624,3.662378114,8,7
YES,35.74539477,10.23754942,4.937840715,1.748930216,2.317731456,0.406437543,153.8606696,86.57760871,1.350929499,0.001965646,2.693819046,0.000953274,3.704609871,12.37986771,14.08425361,4.177680404,1.437174992,3,122.0170288,36.18300312,626.7630615,21.71588135,20.53041363,0.180445152,2.799426967,10,8
NO,31.30730079,7.587366287,7.014648199,0.813004732,3.617414407,0.146301716,185.2103172,70.67580959,1.901455998,0.001269198,1.889219701,9.69763E-05,4.742196083,12.90731558,13.57668042,3.669439555,1.952899761,2,44.69241905,50.37311449,608.4281616,26.52929688,19.85015297,-3.103354481,4.358606777,8,4
NO,39.22616692,12.51695478,8.97895798,1.630353928,3.256889235,0.372912408,200.7324218,69.94245123,1.590684831,0.001068497,1.570162237,-0.000873798,4.257866859,12.47601155,13.70684171,3.625693456,1.73356652,2,74.54921722,32.54675318,620.3173828,35.61572266,19.16429758,-1.122939733,3.905061922,8,7
NO,29.66461014,11.58535832,4.67021391,1.512449503,2.701937698,0.386610113,103.9435799,31.52252089,1.126758695,0.002750688,1.707737088,-0.00260421,2.513217926,11.54356424,11.5609667,4.263042688,1.434554796,1,33.85744858,58.17420174,624.2521973,20.77130127,18.96503305,0.72871939,2.393626168,10,8
NO,33.08067876,6.654481452,6.387408104,0.425520658,3.61887132,0.083911463,163.0715136,115.0926431,1.605999827,0.00169613,1.843278348,-0.00241814,3.455539703,12.98462087,14.1223988,3.776411019,2.001826016,2,47.83221817,53.65966441,600.7539673,16.35424805,17.74739981,-3.350615552,4.319906298,10,4
NO,41.40220473,13.00214698,6.960639059,1.964862585,2.886239708,0.451687962,221.5494046,111.061402,2.036945283,0.000505403,3.014701366,0.001543855,6.661690712,12.53574055,16.56841734,3.256449194,1.563765376,4,100.729187,28.10669342,623.7059937,38.1552124,20.93867874,-0.878497898,3.627891884,8,7
NO,35.51591572,14.384924,7.360860947,1.906497955,2.482052543,0.485413927,101.94903,60.59543634,1.306638181,-0.000203772,1.329515755,0.000108149,2.523626328,14.60890413,14.30962026,3.302319787,1.662751192,4,41.39027023,11.99626854,627.3511353,24.13330078,18.80223179,-0.508849697,3.485281064,8,7
NO,32.88725817,12.89129614,6.807687326,1.806415558,2.653933553,0.496068166,273.3750108,101.7826853,1.235906065,0.00353628,1.4584499,-0.003613982,2.761751175,15.10863036,16.62543148,3.45952805,1.857949635,4,38.83297253,25.55678802,626.5617065,23.41253662,20.18899059,-0.717185381,3.509309159,8,7
NO,37.03202979,9.656424354,5.50787709,1.355137825,1.896917528,0.31929335,110.1814231,81.96245576,4.175997138,-0.002320839,4.212268591,0.000755042,1.811666489,11.66798174,13.63559622,3.358324386,1.451678788,3,79.78562164,32.45785616,628.6114502,12.83410645,20.0167942,-1.486806417,3.638295188,10,4
NO,67.21719041,17.7087844,13.3258568,0.690606356,2.419742004,0.138369426,191.5302055,93.06528371,13.33357906,0.012124679,12.20778275,-0.0147627,3.08334589,8.095873384,9.813751817,1.757315597,1.424364867,4,65.50959778,88.73573968,622.4836426,7.853149414,18.56442976,-3.815636663,4.285076225,8,7
